Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Avg Run Cadence,Max Run Cadence,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2018-03-21 16:04:15,false,"Shawnee Running","5.02","479","00:44:01","160","183","166","184","8:46","6:36","117","145","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:58","00:48:10","765","906"
Running,2018-03-14 16:04:06,false,"Shawnee Running","4.01","401","00:35:09","163","187","166","192","8:46","6:12","116","122","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:08","00:39:20","780","909"
Running,2018-03-12 16:05:31,false,"Shawnee Running","5.01","466","00:44:28","155","182","164","240","8:53","6:52","107","135","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:44:28","00:46:46","765","905"
Running,2018-03-09 16:02:57,false,"Shawnee Running","5.01","472","00:43:44","160","186","166","182","8:44","6:57","107","135","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:43:44","00:47:25","765","906"
Running,2018-03-05 16:33:29,false,"Shawnee Running","4.00","354","00:34:21","156","189","168","234","8:35","6:36","126","129","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:12","00:38:01","780","907"
Running,2018-03-02 16:12:22,false,"Shawnee Running","4.00","386","00:34:07","168","191","168","190","8:31","6:31","126","128","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:07","00:39:05","780","906"
Running,2018-02-26 16:04:44,false,"Shawnee Running","4.00","384","00:36:44","159","185","162","182","9:10","3:44","113","120","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:36:41","00:39:23","780","907"
Running,2018-02-25 15:46:48,false,"Shawnee Running","4.00","386","00:35:44","162","185","166","186","8:56","6:37","117","118","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:44","00:39:12","780","905"
Running,2018-02-13 16:17:34,false,"Shawnee Running","4.00","380","00:34:14","165","192","170","190","8:33","6:27","122","124","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:14","00:40:02","778","913"
Running,2018-02-12 16:03:01,false,"Shawnee Running","4.01","418","00:35:50","169","185","166","184","8:57","6:38","120","119","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:44","00:38:46","780","905"
Running,2018-01-30 16:08:30,false,"Shawnee Running","4.01","433","00:35:54","168","190","168","184","8:58","6:31","122","118","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:54","00:37:47","781","907"
Running,2018-01-29 16:16:29,false,"Shawnee Running","3.01","270","00:26:30","148","180","166","184","8:49","6:36","98","125","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:26:30","00:30:21","781","905"
Running,2018-01-09 16:25:40,false,"Shawnee Running","3.02","219","00:25:48","133","165","170","184","8:33","7:08","105","118","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:25:48","00:29:36","780","905"
Running,2017-12-20 14:36:24,false,"Shawnee Running","4.01","355","00:33:48","155","186","170","186","8:26","7:02","99","115","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:33:48","00:36:00","780","903"
Running,2017-12-15 14:12:31,false,"Shawnee Running","4.00","407","00:35:16","167","182","166","194","8:49","7:05","115","124","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:35:15","00:37:28","780","905"
Running,2017-12-05 16:24:26,false,"Shawnee Running","4.01","322","00:33:21","148","174","170","186","8:19","6:19","125","124","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:33:18","00:37:11","780","906"
Running,2017-12-03 15:03:03,false,"Shawnee Running","5.01","476","00:44:33","160","191","164","186","8:54","6:26","115","147","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:44:33","00:49:27","765","905"
Running,2017-12-01 16:13:48,false,"Shawnee Running","4.01","378","00:34:15","164","184","170","234","8:33","6:48","119","118","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","5","0.0","00:34:14","00:38:13","779","904"
Running,2017-11-27 16:04:14,false,"Shawnee Running","5.01","501","00:44:42","165","184","164","186","8:56","6:42","106","131","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:44:34","00:48:13","764","903"
Running,2017-11-15 16:43:45,false,"Shawnee Running","3.01","259","00:24:54","156","185","172","236","8:17","6:29","95","132","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","4","0.0","00:24:50","00:29:03","781","913"
Running,2017-11-13 16:06:53,false,"Shawnee Running","5.01","371","00:42:19","142","187","172","190","8:27","6:53","103","131","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","6","0.0","00:42:19","00:45:09","765","905"
Running,2017-11-07 16:00:21,false,"Shawnee Running","5.02","447","00:42:11","164","186","172","198","8:25","5:07","92","131","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:42:12","00:47:43","765","903"
Running,2017-11-05 14:27:54,false,"Shawnee Running","6.00","576","00:51:55","169","187","172","190","8:39","6:05","127","144","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:51:53","00:54:01","763","907"
Running,2017-10-30 16:25:05,false,"Shawnee Running","4.00","386","00:33:58","170","189","170","184","8:29","6:42","127","131","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:33:58","00:36:12","779","908"
Running,2017-10-28 16:17:56,false,"Shawnee Running","4.01","368","00:34:26","161","190","170","182","8:35","6:48","116","118","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:34:26","00:37:52","780","907"
Running,2017-10-25 17:41:31,false,"Shawnee Running","3.01","270","00:25:55","157","189","170","182","8:37","7:05","102","125","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:25:48","00:28:02","780","905"
Running,2017-10-16 16:21:35,false,"Shawnee Running","5.01","459","00:43:59","163","190","168","186","8:47","6:35","109","151","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:43:59","00:50:17","762","905"
Running,2017-10-11 16:22:20,false,"Shawnee Running","5.01","463","00:41:53","170","190","170","238","8:22","6:36","124","140","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:41:53","00:44:29","770","901"
Running,2017-10-08 18:09:44,false,"Shawnee Running","3.66","344","00:30:43","172","189","170","182","8:23","6:34","120","88","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:30:43","00:31:53","780","903"
Running,2017-10-06 16:15:02,false,"Running","5.22","512","00:47:30","170","190","164","188","9:05","6:55","--","--","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:45:50","00:55:12","--","--"
Running,2017-09-26 16:38:42,false,"Running","5.01","440","00:42:52","162","188","170","248","8:34","4:57","--","--","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:42:09","00:46:05","--","--"
Running,2017-09-18 16:34:48,false,"Shawnee Running","4.30","390","00:37:18","166","188","168","182","8:40","6:28","108","136","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:37:18","00:42:11","773","905"
Running,2017-09-12 16:53:44,false,"Shawnee Running","5.01","461","00:44:28","167","189","170","182","8:52","6:59","96","132","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:44:28","00:48:34","765","905"
Running,2017-09-09 09:01:08,false,"Imogene Running","7.27","745","01:10:20","170","183","164","176","9:40","7:37","263","257","1.01","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:10:19","01:10:41","965","1,122"
Running,2017-09-06 16:21:07,false,"Shawnee Running","3.01","264","00:26:08","162","180","170","186","8:41","7:01","92","115","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:26:03","00:27:54","780","904"
Running,2017-09-04 11:44:14,false,"Shawnee Running","4.02","403","00:37:42","169","189","166","180","9:23","7:32","109","123","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:37:37","00:39:56","780","910"
Running,2017-09-01 16:27:23,false,"Shawnee Running","10.01","956","01:31:49","167","183","170","190","9:11","7:22","205","230","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:31:49","01:38:37","757","905"
Running,2017-08-30 17:07:03,false,"Shawnee Running","6.68","644","01:00:04","168","188","170","188","9:00","7:20","169","180","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:00:04","01:03:36","761","905"
Running,2017-08-28 16:07:30,false,"Shawnee Running","6.01","562","00:53:16","167","184","170","182","8:52","7:27","141","149","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:53:07","00:57:54","761","903"
Running,2017-08-25 16:12:47,false,"Shawnee Running","10.01","951","01:34:51","165","184","166","186","9:29","7:20","192","211","1.02","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:34:51","01:40:25","758","903"
Running,2017-08-23 16:15:39,false,"Shawnee Running","6.01","587","00:54:47","168","187","170","178","9:07","7:22","112","139","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:54:43","00:57:40","762","905"
Running,2017-08-22 16:13:18,false,"Shawnee Running","6.01","589","00:55:41","166","183","166","180","9:16","7:17","161","189","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:55:37","01:01:33","762","902"
Running,2017-08-16 16:50:11,false,"Shawnee Running","3.00","259","00:25:37","159","185","170","188","8:32","6:42","87","133","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:25:36","00:28:39","780","925"
Running,2017-08-14 16:16:11,false,"Shawnee Running","4.00","376","00:37:19","161","180","166","176","9:19","6:56","120","123","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:37:19","00:41:41","780","906"
Running,2017-08-10 16:21:37,false,"Shawnee Running","4.34","405","00:40:04","161","180","168","178","9:14","7:05","101","133","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:40:04","00:42:47","773","906"
Running,2017-08-09 16:00:29,false,"Shawnee Running","9.00","865","01:22:08","167","194","168","238","9:07","6:54","148","179","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:22:09","01:24:46","759","905"
Running,2017-08-07 16:08:29,false,"Shawnee Running","6.01","566","00:53:30","167","184","168","180","8:54","6:49","107","142","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:53:30","00:56:29","762","905"
Running,2017-08-04 16:11:33,false,"Shawnee Running","9.01","855","01:22:14","166","185","168","180","9:08","7:10","193","220","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","01:22:12","01:28:04","758","905"
Running,2017-08-02 16:32:20,false,"Shawnee Running","5.02","474","00:45:42","164","185","168","182","9:06","7:07","100","142","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:45:39","00:51:55","765","905"
Running,2017-07-31 15:59:33,false,"Shawnee Running","6.00","553","00:53:28","164","184","168","180","8:55","6:42","136","160","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:57:37","762","905"
Running,2017-07-29 10:29:25,false,"Shawnee Running","3.12","283","00:27:37","163","185","170","182","8:52","7:14","101","124","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:30:40","780","904"
Running,2017-07-28 17:01:18,false,"Shawnee Running","3.00","283","00:26:47","167","186","168","182","8:55","3:22","86","124","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:27","779","904"
Running,2017-07-24 17:06:18,false,"Shawnee Running","4.01","319","00:36:50","147","188","166","178","9:12","7:39","117","132","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:40:40","780","905"
Running,2017-07-19 18:34:12,false,"Running","4.46","427","00:40:07","168","187","166","178","8:59","7:52","--","--","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:43:00","--","--"
Running,2017-07-17 16:35:03,false,"Shawnee Running","4.01","383","00:36:26","168","186","168","186","9:06","7:40","97","121","1.06","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:37:49","779","906"
Running,2017-07-14 17:04:46,false,"Shawnee Running","7.00","693","01:06:33","167","188","164","182","9:30","7:13","147","170","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","01:10:43","761","906"
Running,2017-07-12 16:11:37,false,"Shawnee Running","3.01","287","00:28:36","161","185","164","178","9:31","7:17","94","125","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:31:33","780","906"
Running,2017-07-10 16:07:10,false,"Shawnee Running","5.01","500","00:51:47","159","183","156","178","10:21","7:03","100","150","1.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:55:45","768","924"
Running,2017-07-07 16:05:04,false,"Running","6.01","551","00:53:04","165","184","168","186","8:50","7:44","--","--","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:57:26","--","--"
Running,2017-07-05 17:28:59,false,"Shawnee Running","3.47","327","00:30:03","170","192","168","238","8:39","7:02","86","118","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:33:15","780","905"
Running,2017-07-03 11:18:26,false,"Shawnee Running","4.00","395","00:38:23","163","185","162","238","9:36","7:42","120","125","1.04","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:42:10","780","906"
Running,2017-06-30 15:58:41,false,"Shawnee Running","6.01","586","00:57:14","164","182","162","180","9:32","7:10","205","220","1.03","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","01:00:31","772","905"
Running,2017-06-28 16:08:52,false,"Shawnee Running","3.01","286","00:27:14","164","185","166","176","9:04","7:29","108","125","1.08","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:30:10","779","906"
Running,2017-06-23 17:29:06,false,"Shawnee Running","4.01","376","00:35:24","166","184","166","172","8:50","7:53","127","130","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:35:30","771","852"
Running,2017-06-20 18:14:42,false,"Shawnee Running","3.01","282","00:26:41","165","187","164","180","8:53","7:22","90","117","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:32","780","906"
Running,2017-06-19 16:36:43,false,"Shawnee Running","5.00","488","00:45:15","168","189","166","178","9:02","6:53","104","137","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:49:14","765","905"
Running,2017-06-14 16:23:48,false,"Shawnee Running","4.01","416","00:37:51","169","189","162","178","9:27","6:54","138","139","1.05","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:40:49","781","905"
Running,2017-06-13 18:32:18,false,"Shawnee Running","3.00","298","00:27:06","168","187","164","178","9:02","6:38","89","117","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:40","779","906"
Running,2017-06-07 17:46:17,false,"Shawnee Running","3.01","270","00:26:19","160","184","164","184","8:45","6:18","111","126","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:30:17","780","907"
Running,2017-06-06 16:18:20,false,"Shawnee Running","4.01","391","00:35:35","166","189","166","176","8:53","7:01","121","123","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:39:21","780","904"
Running,2017-06-03 17:58:32,false,"Shawnee Running","3.00","287","00:26:25","164","189","166","178","8:48","5:54","100","124","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:29:39","780","905"
Running,2017-06-02 15:56:42,false,"Shawnee Running","4.01","422","00:37:29","169","190","160","176","9:21","6:58","122","121","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:41:21","780","906"
Running,2017-05-25 16:08:14,false,"Shawnee Running","4.00","399","00:35:50","168","186","164","186","8:57","6:42","110","115","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:39:32","781","906"
Running,2017-05-21 14:23:32,false,"Shawnee Running","4.01","381","00:34:44","167","185","164","178","8:40","7:00","111","134","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:29","780","905"
Running,2017-05-16 16:33:15,false,"Shawnee Running","4.00","395","00:37:14","163","187","160","176","9:18","7:17","111","127","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:40:31","780","904"
Running,2017-05-12 16:43:32,false,"Shawnee Running","3.65","316","00:31:02","156","186","168","176","8:31","7:10","10","131","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:33:18","765","903"
Running,2017-05-10 17:13:05,false,"Shawnee Running","3.00","280","00:26:03","163","188","168","182","8:40","6:48","93","123","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:27:50","780","904"
Running,2017-05-08 16:32:25,false,"Shawnee Running","4.01","410","00:39:36","162","187","154","178","9:53","6:47","109","131","0.00","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:41:59","781","903"
Running,2017-05-02 16:46:16,false,"Shawnee Running","3.01","282","00:25:28","168","188","168","180","8:28","6:46","84","116","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:32:28","781","901"
Running,2017-05-01 16:19:08,false,"Shawnee Running","3.01","295","00:27:53","163","190","162","178","9:16","6:54","88","125","1.07","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:31:36","780","906"
Running,2017-04-21 16:07:20,false,"Shawnee Running","4.01","355","00:33:33","163","186","168","186","8:22","6:36","119","122","1.14","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:35:56","781","903"
Running,2017-04-18 16:23:49,false,"Shawnee Running","3.01","294","00:26:51","167","187","164","180","8:56","6:44","104","122","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:31:15","780","906"
Running,2017-04-17 16:26:48,false,"Shawnee Running","4.01","403","00:36:11","168","187","162","180","9:02","6:58","115","117","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:39:00","780","905"
Running,2017-04-11 16:06:12,false,"Shawnee Running","4.00","368","00:35:15","159","184","164","184","8:48","6:52","114","118","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:38:04","780","906"
Running,2017-04-07 16:05:41,false,"Shawnee Running","4.00","402","00:35:09","170","187","166","182","8:47","6:30","121","121","1.10","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:38:52","780","907"
Running,2017-03-28 16:03:58,false,"Shawnee Running","5.01","448","00:43:47","158","182","166","184","8:45","6:32","98","132","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:48:06","765","904"
Running,2017-03-22 17:34:19,false,"Shawnee Running","3.01","312","00:25:06","0","0","168","184","8:20","6:48","103","124","1.15","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:27:17","780","904"
Running,2017-03-21 16:07:44,false,"Shawnee Running","4.01","360","00:33:11","167","186","168","182","8:17","6:19","115","113","1.16","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:29","780","905"
Running,2017-03-14 16:26:48,false,"Shawnee Running","3.51","365","00:30:10","0","0","168","178","8:35","6:53","123","124","1.12","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:31:19","779","908"
Running,2017-03-08 16:27:46,false,"Shawnee Running","5.01","452","00:43:00","163","187","166","186","8:35","7:13","97","135","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:45:13","765","907"
Running,2017-03-05 17:28:03,false,"Shawnee Running","4.01","414","00:34:03","0","0","166","186","8:30","6:40","106","118","1.14","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:51","780","905"
Running,2017-03-03 15:47:35,false,"Shawnee Running","3.01","296","00:26:01","173","192","164","190","8:39","6:37","100","125","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:27:50","780","906"
Running,2017-02-27 16:03:14,false,"Shawnee Running","4.00","414","00:34:25","0","0","166","178","8:36","6:57","90","119","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:47","780","906"
Running,2017-02-21 16:18:10,false,"Shawnee Mission Running","4.50","466","00:41:52","170","189","158","178","9:19","6:23","131","131","1.09","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:45:27","772","905"
Running,2017-02-15 16:16:50,false,"Shawnee Mission Running","4.01","382","00:33:57","171","191","168","188","8:28","2:41","133","134","1.13","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:36:29","780","906"
Running,2017-02-10 15:51:32,false,"Shawnee Mission Running","4.57","477","00:40:58","174","189","162","178","8:58","5:02","135","77","1.11","0.0","0.0","0","0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","0.0","0:00","No","00:00.00","--","0.0","00:00:00","00:42:27","771","908"
